score,year,make,model,trim,price,net_cost_8mo,accidents,one_owner,carfax_url,loss_private,loss_instant,expected_repairs,fees,miles,miles_at_sale,liquidity,expected_price,under_market,color,body,seller_type,dealer,city,source,reliability,complaints,recalls,first_seen,days_listed,price_drop,is_new,url,reliability_note
52.3,2023,Nissan,Kicks,SV 4dr Hatchback (1.6L 4cyl CVT),14913,8383,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1CP5CV1PL549543&partner=FRD_2,5806,7405,245,1555,27704,35704,0.75,17022,2109,Blue,hatchback,dealer,Driveline Used Cars of Murrieta,Murrieta,auto.dev,60.1,34,,2026-09-20,4,135,False,https://www.drivelineca.com/pre-owned-cars/detail/x/1347686,
52.3,2015,Nissan,Versa,1.6 S 4dr Sedan (1.6L 4cyl 5M),12599,6629,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1CN7AP5FL882333&partner=FRD_2,3650,5505,593,1360,55255,63255,0.75,9883,-2716,Blue,sedan,dealer,CarMax Escondido,Escondido,auto.dev,50.0,,,2026-09-20,4,399,False,https://www.autolist.com/nissan-versa#vin=3N1CN7AP5FL882333,
52.2,2017,Hyundai,Elantra,SE PZEV 4dr Sedan w/Prod. End 10/16 (2.0L 4cyl 6A),9495,6970,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=5NPD74LF0HH076689&partner=FRD_2,4115,5281,758,1100,74360,82360,0.6900000000000001,11519,2024,White,sedan,dealer,North County Auto,Oceanside,auto.dev,10.7,767,,2026-09-20,4,0,False,https://www.northcountyautosales.com/cars-for-sale/Details/2c692581-532c-4f2a-bf05-fdc6d779d896,
52.2,2023,Nissan,Sentra,SV 4dr Sedan (2.0L 4cyl CVT),18998,8262,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1AB8CV2PY311470&partner=FRD_2,5308,7646,160,1898,40392,48392,0.75,18231,-767,White,sedan,dealer,CarMax Murrieta,Murrieta,auto.dev,100.0,19,,2026-09-23,1,0,False,https://www.autolist.com/nissan-sentra#vin=3N1AB8CV2PY311470,
52.0,2016,Kia,Rio,LX 4dr Sedan (1.6L 4cyl 6M),6999,5705,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KNADM4A37G6665603&partner=FRD_2,2900,3798,990,890,90100,98100,0.6900000000000001,5548,-1451,Blue,sedan,dealer,San Diego Motor Cars LLC,Spring Valley,auto.dev,0.0,77,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/KNADM4A37G6665603,
51.9,2021,Volkswagen,Jetta,SE SULEV 4dr Sedan (1.4L 4cyl Turbo 8A),17506,8049,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VWC57BU3MM099694&partner=FRD_2,4959,7107,214,1773,52271,60271,0.75,16792,-714,Gray,sedan,dealer,Team Kia of El Cajon,El Cajon,auto.dev,89.5,68,,2026-09-22,2,0,False,https://www.autolist.com/volkswagen-jetta#vin=3VWC57BU3MM099694,
51.8,2023,Hyundai,Elantra,SEL 4dr Sedan (2.0L 4cyl CVT),16762,8197,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=5NPLM4AG3PH089323&partner=FRD_2,5332,7303,241,1710,75255,83255,0.6900000000000001,17392,630,White,sedan,dealer,AutoNation Subaru Carlsbad,Carlsbad,auto.dev,88.4,98,,2026-09-24,0,0,True,https://bmwencinitas.com/used/Hyundai/2023-Hyundai-Elantra-caa2e8d5ac1822ed3b294cb0b257dec5.htm,
51.8,2023,Nissan,Kicks,SR 4dr Hatchback (1.6L 4cyl CVT),16479,7557,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1CP5DV1PL560993&partner=FRD_2,4718,6735,245,1686,56395,64395,0.75,15898,-581,White,hatchback,dealer,Maverick Toyota,Lemon Grove,auto.dev,60.1,34,,2026-09-20,4,0,False,https://www.mavericktoyota.com/used-Lemon+Grove-2023-Nissan-Kicks-SR-3N1CP5DV1PL560993,
51.7,2016,Honda,CR-V,LX 4dr SUV (2.4L 4cyl CVT),13495,8553,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2HKRM3H32GH501688&partner=FRD_2,5189,7235,519,1436,110057,118057,0.6000000000000001,15932,2437,Gray,small_suv,dealer,Prime Auto Imports,San Diego,auto.dev,95.3,392,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/2HKRM3H32GH501688,
51.7,2020,Nissan,Kicks,SR 4dr Hatchback (1.6L 4cyl CVT),11999,6757,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1CP5DV2LL514650&partner=FRD_2,3902,5313,598,1310,77934,85934,0.6900000000000001,13067,1068,Gray,hatchback,dealer,Motormax,San Diego,auto.dev,10.9,96,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/3N1CP5DV2LL514650,Nissan CVT history - replacement can exceed the car's value
51.7,2022,Nissan,Kicks,SV 4dr Hatchback (1.6L 4cyl CVT),17685,7877,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1CP5CVXNL528154&partner=FRD_2,5001,7172,186,1788,51224,59224,0.75,15438,-2247,Gray,hatchback,dealer,Sedano Lincoln,La Mesa,auto.dev,88.0,22,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/3N1CP5CVXNL528154,Nissan CVT history - replacement can exceed the car's value
51.6,2016,Nissan,Sentra,SV 4dr Sedan (1.8L 4cyl CVT),7950,6082,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1AB7AP6GY226369&partner=FRD_2,2831,4110,1023,970,94473,102473,0.6000000000000001,8611,661,,sedan,dealer,Motor Point LLC,San Diego,auto.dev,0.0,270,,2026-09-20,4,0,False,https://www.autolist.com/nissan-sentra#vin=3N1AB7AP6GY226369,Nissan CVT history - replacement can exceed the car's value
51.5,2022,Nissan,Sentra,SV 4dr Sedan (2.0L 4cyl CVT),15015,7180,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1AB8CV4NY258199&partner=FRD_2,4375,6206,328,1563,67896,75896,0.75,15657,642,Blue,sedan,dealer,"Star Auto SD, Inc.",Escondido,auto.dev,42.1,81,,2026-09-20,4,0,False,https://www.autolist.com/nissan-sentra#vin=3N1AB8CV4NY258199,Nissan CVT history - replacement can exceed the car's value (improved 2020 redesign)
51.4,2016,Toyota,Prius,Two Eco 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),18621,8350,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JTDKARFU3G3527740&partner=FRD_2,4909,7713,514,1866,81368,89368,0.92,19019,398,Blue,hatchback,dealer,Toyota of El Cajon,El Cajon,auto.dev,77.8,179,,2026-09-23,1,0,False,https://www.autolist.com/toyota-prius#vin=JTDKARFU3G3527740,"First year of Gen 4: windshield cracking, brake booster, hot-weather power loss"
51.3,2015,Toyota,Corolla,S 4dr Sedan (1.8L 4cyl CVT),11413,8043,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=5YFBURHE8FP234810&partner=FRD_2,4489,6535,651,1261,129240,137240,0.46499999999999997,11711,298,Gray,sedan,dealer,Toyota Carlsbad,Carlsbad,auto.dev,90.5,219,,2026-09-22,2,1575,False,https://toyotacarlsbad.com/used/Toyota/2015-Toyota-Corolla-b8d24523ac180edf8db7c81729b54dc1.htm,
51.3,2023,Hyundai,Elantra,Limited 4dr Sedan (1.6L 4cyl gas/electric hybrid 6AM),17377,7928,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KMHLN4AJ3PU045722&partner=FRD_2,4929,7060,270,1762,83175,91175,0.6900000000000001,16928,-449,Blue,sedan,dealer,Poway Honda,Poway,auto.dev,88.4,98,,2026-09-23,1,0,False,https://bmwofmonrovia.net/used/Hyundai/2023-Hyundai-Elantra-HEV-near-Los-Angeles-361fc743ac181da0dd1bebc30a6d5e62.htm,
51.3,2018,Subaru,Impreza,2.0i Sport 4dr Hatchback AWD (2.0L 4cyl CVT),13580,7934,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=4S3GTAM63J3751295&partner=FRD_2,5217,6688,465,1443,57646,65646,0.75,15068,1488,Silver,hatchback,dealer,360 AUTO SALES INC,El Cajon,auto.dev,46.9,150,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/4S3GTAM63J3751295,
51.3,2020,Nissan,Kicks,SV 4dr Hatchback (1.6L 4cyl CVT),10885,6862,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1CP5CV4LL503473&partner=FRD_2,3780,5278,700,1216,92451,100451,0.6000000000000001,12498,1613,White,hatchback,dealer,Ken Grody Ford Carlsbad,Carlsbad,auto.dev,10.9,96,,2026-09-20,4,1195,False,https://www.carfax.com/vehicle/3N1CP5CV4LL503473,Nissan CVT history - replacement can exceed the car's value
51.3,2023,Nissan,Kicks,SV 4dr Hatchback (1.6L 4cyl CVT),15055,8441,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1CP5CV5PL494496&partner=FRD_2,5854,7469,245,1567,30647,38647,0.75,16907,1852,White,hatchback,dealer,Total Cars,San Diego,auto.dev,60.1,34,,2026-09-20,4,0,False,https://www.autolist.com/nissan-kicks#vin=3N1CP5CV5PL494496,
51.2,2023,Nissan,Sentra,SV 4dr Sedan (2.0L 4cyl CVT),16311,8866,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1AB8CV2PY315258&partner=FRD_2,6275,8031,160,1672,59503,67503,0.75,17071,760,Black,sedan,dealer,Mossy INEOS Grenadier (CA),National City,auto.dev,100.0,19,,2026-09-20,4,187,False,https://www.autolist.com/nissan-sentra#vin=3N1AB8CV2PY315258,
51.1,2019,Honda,Civic,Sport 4dr Sedan (2.0L 4cyl CVT),17900,8095,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2HGFC2F89KH562862&partner=FRD_2,5051,7249,337,1806,30776,38776,0.75,19013,1113,Silver,sedan,dealer,Sunset Elite Auto,Laguna Hills,auto.dev,71.5,348,,2026-09-23,1,0,False,https://www.carfax.com/vehicle/2HGFC2F89KH562862,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
51.1,2022,Volkswagen,Jetta,S 4dr Sedan (1.5L 4cyl Turbo 8A),18985,8477,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VWCM7BU4NM016052&partner=FRD_2,5305,7641,179,1897,26077,34077,0.75,19473,488,White,sedan,dealer,DCH Honda of Temecula,Temecula,auto.dev,91.3,42,,2026-09-20,4,0,False,https://www.autolist.com/volkswagen-jetta#vin=3VWCM7BU4NM016052,
51.0,2017,Honda,Civic,LX 4dr Sedan (2.0L 4cyl CVT),15990,7868,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2HGFC2F56HH576247&partner=FRD_2,4604,6949,465,1645,66197,74197,0.75,16661,671,Black,sedan,dealer,Paz Auto Group Inc,Laguna Hills,auto.dev,65.9,592,,2026-09-23,1,0,False,https://www.carfax.com/vehicle/2HGFC2F56HH576247,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
51.0,2023,Kia,Forte,LX 4dr Sedan (2.0L 4cyl CVT),17076,7747,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3KPF24AD3PE671872&partner=FRD_2,4857,6951,248,1736,36789,44789,0.75,17939,863,Black,sedan,dealer,DCH Kia of Temecula,Temecula,auto.dev,58.8,61,,2026-09-20,4,500,False,https://dchkiaoftemecula.com/certified/Kia/2023-Kia-Forte-serving-temecula-ca-7896c9beac1806568f439d17c5113535.htm,
50.9,2023,Kia,Soul,GT-Line 4dr Wagon (2.0L 4cyl CVT),15871,8716,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KNDJ53AU9P7884627&partner=FRD_2,6127,7834,189,1635,64970,72970,0.75,15406,-465,Gray,hatchback,dealer,Summit Subaru El Cajon,El Cajon,auto.dev,94.3,50,,2026-09-20,4,246,False,https://summitsubaru.com/inventory/Used-2023-Kia-Soul-GT-Line-KNDJ53AU9P7884627,
50.9,2019,Hyundai,Veloster,Turbo Ultimate 3dr Hatchback (1.6L 4cyl Turbo 7AM),15999,7865,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KMHTH6AB9KU011806&partner=FRD_2,4606,6562,405,1646,84415,92415,0.6900000000000001,13270,-2729,Orange,hatchback,dealer,BMW of Carlsbad,Carlsbad,auto.dev,80.8,42,,2026-09-20,4,998,False,https://bmwencinitas.com/used/Hyundai/2019-Hyundai-Veloster-2f48b41dac181bbdf7ea82704050c0ef.htm,
50.8,2015,Toyota,RAV4,XLE 4dr SUV (2.5L 4cyl 6A),15923,8086,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JTMWFREV6FJ059249&partner=FRD_2,4376,7145,580,1640,111099,119099,0.76,16135,212,Gray,small_suv,dealer,Pacific Honda,San Diego,auto.dev,91.2,303,,2026-09-20,4,160,False,https://www.autolist.com/toyota-rav4#vin=JTMWFREV6FJ059249,
50.7,2021,Toyota,Corolla,LE 4dr Sedan (1.8L 4cyl CVT),14110,8165,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=5YFEPMAE0MP244746&partner=FRD_2,5536,7045,353,1487,66346,74346,0.75,18367,4257,White,sedan,dealer,Santa Motor CA INC,El Cajon,auto.dev,47.8,185,,2026-09-20,4,0,False,https://www.autolist.com/toyota-corolla#vin=5YFEPMAE0MP244746,
50.7,2023,Kia,Forte,LX 4dr Sedan (2.0L 4cyl CVT),16983,7718,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3KPF24AD0PE691027&partner=FRD_2,4836,6918,248,1729,43757,51757,0.75,17641,658,Gray,sedan,dealer,Premier Kia Carlsbad,Carlsbad,auto.dev,58.8,61,,2026-09-20,4,602,False,https://www.autolist.com/kia-forte#vin=3KPF24AD0PE691027,
50.6,2017,Subaru,Crosstrek,2.0i Limited PZEV 4dr SUV AWD (2.0L 4cyl CVT),13900,7539,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JF2GPANCXHH278373&partner=FRD_2,3955,6352,573,1470,102050,110050,0.6000000000000001,13926,26,Blue,small_suv,dealer,Miramar Sport Cars,San Diego,auto.dev,76.1,97,,2026-09-20,4,99,False,https://www.autolist.com/subaru-xv+crosstrek#vin=JF2GPANCXHH278373,FB-series oil consumption; check consumption history
50.5,2021,Toyota,C-HR,XLE 4dr SUV (2.0L 4cyl CVT),17117,7887,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JTNKHMBX4M1108684&partner=FRD_2,4868,6966,312,1740,83710,91710,0.6900000000000001,17697,580,White,small_suv,dealer,Summit Subaru El Cajon,El Cajon,auto.dev,86.4,34,,2026-09-20,4,500,False,https://summitsubaru.com/inventory/Used-2021-Toyota-C-HR-LE-JTNKHMBX4M1108684,
50.4,2023,Kia,Forte,LXS 4dr Sedan (2.0L 4cyl CVT),16719,7635,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3KPF24AD9PE565670&partner=FRD_2,4774,6822,248,1706,57702,65702,0.75,17044,325,White,sedan,dealer,Team Kia of El Cajon,El Cajon,auto.dev,58.8,61,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/3KPF24AD9PE565670,
50.4,2021,Kia,Soul,S 4dr Wagon (2.0L 4cyl CVT),12599,7324,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KNDJ23AU5M7778728&partner=FRD_2,4268,6013,501,1360,92691,100691,0.6000000000000001,12479,-120,Sparkling Silver,hatchback,dealer,CarMax Irvine,Irvine,auto.dev,46.5,232,,2026-09-20,4,0,False,https://www.autolist.com/kia-soul#vin=KNDJ23AU5M7778728,
50.3,2015,Mazda,CX-5,Grand Touring 4dr SUV (2.5L 4cyl 6A),14076,8312,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JM3KE2DY1F0490762&partner=FRD_2,4840,7091,483,1484,99698,107698,0.6000000000000001,14244,168,White,small_suv,dealer,DCH Kia of Temecula,Temecula,auto.dev,100.0,133,,2026-09-20,4,0,False,https://dchkiaoftemecula.com/used/Mazda/2015-Mazda-Mazda-CX-5-serving-temecula-ca-aba861c9ac18279fde168c34e5171f7f.htm,
50.3,2020,Kia,Forte,GT 4dr Sedan (1.6L 4cyl Turbo 7AM),15119,7334,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3KPF44AC6LE185570&partner=FRD_2,4400,6244,393,1572,88132,96132,0.6900000000000001,12828,-2291,Blue,sedan,dealer,Team Kia of El Cajon,El Cajon,auto.dev,78.8,75,,2026-09-20,4,0,False,https://www.carfax.com/vehicle/3KPF44AC6LE185570,
50.3,2023,Kia,Forte,LX 4dr Sedan (2.0L 4cyl CVT),17080,7749,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3KPF24AD2PE572363&partner=FRD_2,4859,6953,248,1737,42548,50548,0.75,17693,613,Gray,sedan,dealer,Auto City,El Cajon,auto.dev,58.8,61,,2026-09-23,1,0,False,https://www.autolist.com/kia-forte#vin=3KPF24AD2PE572363,
50.3,2023,Volkswagen,Jetta,Sport 4dr Sedan (1.5L 4cyl Turbo 8A),18685,8392,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VWBM7BU7PM055121&partner=FRD_2,5235,7533,188,1872,40660,48660,0.75,19003,318,White,sedan,dealer,National City Volkswagen,National City,auto.dev,87.1,43,,2026-09-20,4,15,False,https://www.carfax.com/vehicle/3VWBM7BU7PM055121,
50.2,2020,Honda,Civic,Sport 4dr Sedan (2.0L 4cyl CVT),15995,8858,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=19XFC2F84LE208615&partner=FRD_2,6170,7890,280,1646,53892,61892,0.75,19001,3006,White,sedan,dealer,Vanguard Auto Sales LLC,Lakeside,auto.dev,77.9,224,,2026-09-23,1,0,False,https://www.vanguardautosales.net/pre-owned-cars/detail/x/1572454,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
50.2,2023,Nissan,Kicks,SR 4dr Hatchback (1.6L 4cyl CVT),17585,7904,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1CP5DV9PL561938&partner=FRD_2,4977,7135,245,1779,22216,30216,0.75,17237,-348,Black,hatchback,dealer,Ken Grody Ford Carlsbad,Carlsbad,auto.dev,60.1,34,,2026-09-20,4,200,False,https://www.carfax.com/vehicle/3N1CP5DV9PL561938,
50.1,2020,Mazda,Mazda3,Select 4dr Sedan AWD (2.5L 4cyl 6A),18983,8365,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=JM1BPBCM0L1149943&partner=FRD_2,5368,7695,268,1897,34293,42293,0.8,19634,651,Black,sedan,dealer,BMW MINI of Escondido,Escondido,auto.dev,82.0,32,,2026-09-20,4,542,False,https://www.carfax.com/vehicle/JM1BPBCM0L1149943,BP gen 2.5L excessive oil consumption
50.0,2018,Honda,Civic,LX 4dr Sedan (2.0L 4cyl CVT),15733,7694,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2HGFC2F57JH526933&partner=FRD_2,4544,6466,558,1624,88245,96245,0.6900000000000001,16680,947,Purple,sedan,dealer,Pedder Hyundai of Poway,Poway,auto.dev,59.6,598,,2026-09-23,1,0,False,https://www.autolist.com/honda-civic#vin=2HGFC2F57JH526933,1.5L turbo oil dilution - warm climate helps; confirm it is not the turbo trim
50.0,2019,Nissan,Sentra,SL 4dr Sedan (1.8L 4cyl CVT),9995,7001,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1AB7AP2KY383020&partner=FRD_2,4298,5324,698,1142,77283,85283,0.6900000000000001,12371,2376,Silver,sedan,dealer,North County Auto,Oceanside,auto.dev,0.0,222,,2026-09-20,4,0,False,https://www.northcountyautosales.com/cars-for-sale/Details/41ab1649-075b-463d-b357-26566cc9a3a4,Nissan CVT history - replacement can exceed the car's value
50.0,2022,Volkswagen,Jetta,SE 4dr Sedan (1.5L 4cyl Turbo 8A),17998,8169,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VW7M7BU2NM017265&partner=FRD_2,5074,7284,181,1814,60582,68582,0.75,16806,-1192,Gray,sedan,dealer,CarMax El Cajon,El Cajon,auto.dev,91.3,42,,2026-09-20,4,0,False,https://www.autolist.com/volkswagen-jetta#vin=3VW7M7BU2NM017265,
49.9,2021,Hyundai,Elantra,Limited 4dr Sedan (2.0L 4cyl CVT),18080,8039,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KMHLP4AG9MU160450&partner=FRD_2,5093,7314,225,1821,71022,79022,0.75,15664,-2416,Blue,sedan,dealer,Auto City,El Cajon,auto.dev,99.5,130,,2026-09-20,4,0,False,https://www.autolist.com/hyundai-elantra#vin=KMHLP4AG9MU160450,
49.8,2023,Toyota,Corolla,LE 4dr Sedan (2.0L 4cyl CVT),18999,8306,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=5YFB4MDE6PP067101&partner=FRD_2,5308,7646,204,1898,55592,63592,0.75,20233,1234,Ice Cap,sedan,dealer,Enterprise Car Sales Vista,Vista,auto.dev,79.2,73,,2026-09-20,4,0,False,https://www.autolist.com/toyota-corolla#vin=5YFB4MDE6PP067101,
49.8,2021,Hyundai,Elantra,SE 4dr Sedan (2.0L 4cyl CVT),16785,9088,1,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=5NPLL4AG8MH014356&partner=FRD_2,6435,8244,189,1712,38463,46463,0.75,17571,786,Black,sedan,dealer,Marvin K Brown Auto Center,San Diego,auto.dev,99.5,130,,2026-09-20,4,0,False,https://www.autolist.com/hyundai-elantra#vin=5NPLL4AG8MH014356,
49.8,2017,Hyundai,Accent,SE 4dr Sedan (1.6L 4cyl 6M),11599,6768,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KMHCT4AE7HU292848&partner=FRD_2,3794,5429,676,1276,72380,80380,0.6900000000000001,10631,-968,White,sedan,dealer,CarMax Murrieta,Murrieta,auto.dev,25.8,68,,2026-09-20,4,0,False,https://www.autolist.com/hyundai-accent#vin=KMHCT4AE7HU292848,
49.8,2021,Volkswagen,Jetta,S SULEV 4dr Sedan (1.4L 4cyl Turbo 8A),18880,8479,0,True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VWC57BU1MM002279&partner=FRD_2,5280,7603,214,1888,27058,35058,0.75,18740,-140,White,sedan,dealer,East County Pre-Owned,El Cajon,auto.dev,89.5,68,,2026-09-20,4,0,False,https://www.eastcountypreowned.com/pre-owned-cars/detail/x/1492756,
49.8,2015,Volkswagen,Golf,TSI S 4dr Hatchback (1.8L 4cyl Turbo 6A),8995,7074,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VW217AU7FM094350&partner=FRD_2,3571,4932,977,1058,105986,113986,0.6000000000000001,8886,-109,Black,hatchback,dealer,North County Auto,Oceanside,auto.dev,29.4,131,,2026-09-20,4,0,False,https://www.northcountyautosales.com/cars-for-sale/Details/6a5745b9-cddd-4246-9c54-a1e43f929fef,Timing-chain tensioner and DSG mechatronic history; parts cost more
49.5,2016,Hyundai,Accent,SE 4dr Sedan (1.6L 4cyl 6A),8642,6498,1,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KMHCT4AE4GU071884&partner=FRD_2,3701,4775,867,1028,73607,81607,0.6900000000000001,9748,1106,Blue,sedan,dealer,DCH Honda of Temecula,Temecula,auto.dev,0.0,100,,2026-09-20,4,0,False,https://dchhondaoftemecula.com/used/Hyundai/2016-Hyundai-Accent-for-sale-temecula-california-fd73b585ac184a64f5d1c0fe8a55ba50.htm,
49.5,2016,Volkswagen,Golf,TSI SEL 4dr Hatchback (1.8L 4cyl Turbo 6A),13013,7305,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3VW217AU6GM015199&partner=FRD_2,3747,5666,728,1395,90044,98044,0.6900000000000001,11392,-1621,Unspecified,hatchback,dealer,Dalton Toyota National City,National City,auto.dev,46.2,85,,2026-09-20,4,0,False,https://www.subarudalton.com/used-National+City-2016-Volkswagen-Golf-TSI+SE-3VW217AU6GM015199,Timing-chain tensioner and DSG mechatronic history; parts cost more
49.5,2023,Nissan,Sentra,SR 4dr Sedan (2.0L 4cyl CVT),18998,8262,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1AB8DVXPY311778&partner=FRD_2,5308,7646,160,1898,58584,66584,0.75,17127,-1871,Black,sedan,dealer,CarMax Murrieta,Murrieta,auto.dev,100.0,19,,2026-09-23,1,0,False,https://www.autolist.com/nissan-sentra#vin=3N1AB8DVXPY311778,
49.4,2019,Honda,HR-V,Sport 4dr SUV (1.8L 4cyl CVT),18339,8187,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3CZRU5H14KG713661&partner=FRD_2,5153,7407,292,1842,54880,62880,0.75,18890,551,Black,small_suv,dealer,Mercedes-Benz of Foothill Ranch,Foothill Ranch,auto.dev,85.3,234,,2026-09-24,0,0,True,https://www.carfax.com/vehicle/3CZRU5H14KG713661,
49.4,2017,Hyundai,Elantra,Limited 4dr Sedan (2.0L 4cyl 6A),11080,6506,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=KMHD84LFXHU425792&partner=FRD_2,3295,4918,815,1233,82447,90447,0.6900000000000001,11045,-35,Blue,sedan,dealer,Karz Plus-Escondido,Escondido,auto.dev,10.7,767,,2026-09-22,2,0,False,https://www.autolist.com/hyundai-elantra#vin=KMHD84LFXHU425792,
49.4,2022,Nissan,Sentra,S 4dr Sedan (2.0L 4cyl CVT),15495,7325,,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=3N1AB8BV1NY274510&partner=FRD_2,4488,6380,321,1604,66588,74588,0.75,15736,241,Silver,sedan,dealer,Convoy Motors,National City,auto.dev,42.1,81,,2026-09-20,4,0,False,https://www.autolist.com/nissan-sentra#vin=3N1AB8BV1NY274510,Nissan CVT history - replacement can exceed the car's value (improved 2020 redesign)
49.3,2016,Toyota,Camry,XSE 4dr Sedan (2.5L 4cyl 6A),18495,8778,0,False,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=4T1BF1FK6GU582514&partner=FRD_2,5190,7919,349,1856,31089,39089,0.75,18622,127,Silver,sedan,dealer,AutoNation Toyota Irvine,Irvine,auto.dev,95.3,188,,2026-09-24,0,0,True,https://www.carfax.com/vehicle/4T1BF1FK6GU582514,
